fakeID,b_specialisation_i,b_specialisation_h,b_specialisation_g,b_specialisation_f,b_specialisation_e,b_specialisation_d,b_specialisation_c,b_specialisation_b,b_specialisation_a,b_specialisation_j,q_OpeningDays,q_OpeningHours,q_2017 Average Household Size,q_2017 Total Households,q_2017 HHs: 5th Quintile (68.759 and above),q_5th Quint by Total HH,q_2017 Purchasing Power: Per Capita,q_2017 Total Population,"q_2017 Pop 15+/Edu: University, Fachhochschule",q_Uni by Total Pop,q_2017 Personal Care: Per Capita,q_2017 Medical Products: Per Capita,q_2017 Personal Effects: Per Capita,b_in_kontakt_gewesen,b_gekauft_gesamt
141_4695,1,1,1,0,1,0,0,0,0,1,0,0,2.3,44975,7163,0.159266259,20978.43,103088,7326,0.071065497,539,328.58,215.68,0,0
142_4696,0,1,0,0,0,0,0,0,1,0,5,32,2.1,88345,14670,0.16605354,22716.26,188301,19360,0.102814111,574.08,346.78,233.28,0,0
4_4709,0,1,0,0,0,0,0,0,0,0,4,29,2.1,1002349,184170,0.183738399,23662.6,2091981,316092,0.151096975,593.21,326.45,234.54,0,0
723_9148,0,0,0,0,0,0,0,0,0,1,0,0,2.2,217516,45706,0.210127071,24798.71,468654,45127,0.096290654,600,342.02,251.79,0,0
295_4758,0,0,0,0,0,0,0,0,0,0,0,0,2.2,217516,45706,0.210127071,24798.71,468654,45127,0.096290654,600,342.02,251.79,0,0
762_9410,0,0,0,0,0,0,0,0,0,0,5,28,2.2,258863,51958,0.200716209,23579.01,569148,74526,0.130943094,578.59,324.67,235.03,0,0
585_7504,0,0,0,0,0,0,0,0,0,0,5,28,2.2,258863,51958,0.200716209,23579.01,569148,74526,0.130943094,578.59,324.67,235.03,0,0
368_4771,0,1,1,0,0,0,0,0,1,0,4,21,2.1,779541,140991,0.180864124,23482.99,1633279,229846,0.140726722,589.88,324.89,232.62,0,0
634_7955,1,1,1,0,1,0,0,0,0,0,4,36,2.3,114434,23868,0.208574375,23025.25,267846,19203,0.071694182,563.9,330.23,238.51,0,0
299_4862,0,0,0,0,0,0,0,0,0,0,5,20,2.2,255146,54501,0.213607111,24659.25,557314,50702,0.090975644,596.55,339.45,251.21,0,0
694_4874,1,0,1,0,1,0,0,0,1,0,0,0,2.1,1035024,190646,0.184194763,23577.39,2175032,315903,0.145240622,591.11,324.52,233.97,0,0
698_4889,0,0,0,0,0,0,0,0,0,0,4,28,2.1,1029577,190504,0.185031328,23664.43,2158375,319547,0.148049806,592.56,325.47,234.78,0,0
395_4953,0,0,0,0,0,0,0,0,0,0,5,28,2.3,70155,13643,0.194469389,22390.43,162186,12194,0.075185281,556.16,327.52,231.5,0,0
1432_8870,0,0,0,0,0,0,0,0,0,0,3,13,2.1,1030101,191769,0.18616524,23723.12,2157820,322970,0.149674208,593.34,326.61,235.56,0,0
303_4991,0,0,0,0,0,0,0,0,0,0,0,0,2.3,76983,18701,0.242923762,25412.95,173341,18178,0.104868439,597.13,348.12,261.38,0,0
182_5032,0,0,0,0,0,0,0,0,0,0,4,16,2.2,153071,31150,0.203500336,23842.47,336008,41503,0.123517892,584.28,325.45,238.03,0,0
411_6842,0,0,1,0,0,0,0,0,0,0,5,29,2.2,293784,62735,0.213541241,24577.46,644946,57679,0.089432294,595.11,338.51,250.78,0,0
718_5112,0,0,0,0,0,0,0,0,0,0,5,32,2.1,859586,156078,0.181573455,23698.45,1773169,286435,0.161538466,595.02,326.92,233.57,0,0
524_6980,0,1,0,0,0,0,0,0,0,0,4,31,2.3,115840,24080,0.207872928,22971.53,271536,19179,0.070631518,562.99,329.49,237.83,0,0
407_5130,0,0,0,0,0,0,0,0,0,0,5,20,2.5,41846,8498,0.203077952,21209.71,106091,4142,0.039041955,522.42,311.37,219.14,0,0
720_5145,0,0,0,0,1,0,0,0,0,0,4,22,2.1,997933,182172,0.182549329,23496.5,2095766,302829,0.144495616,590.34,322.81,232.66,0,0
662_4694,0,1,0,0,0,0,0,0,0,0,4,32,2.1,1081544,204398,0.188987226,23798.68,2275551,333389,0.146509131,593.51,327.56,237.02,0,0
164_5258,0,1,0,0,0,0,0,0,0,0,4,16,2.1,89448,14829,0.165783472,22680.79,190855,19499,0.102166566,573.38,346.25,232.78,0,0
394_5262,1,1,1,0,1,0,0,0,0,0,4,32,2.3,137037,26765,0.195312215,22921.03,313719,22497,0.071710671,568.12,332.48,237.63,0,0
1181_7835,0,0,0,0,1,0,0,0,0,0,5,31,2.1,1053924,197273,0.187179531,23729.26,2214608,325127,0.14681018,592.94,326.21,235.86,0,0
329_5342,0,0,0,0,0,0,0,0,0,0,5,22.5,2.5,38773,9172,0.236556367,22421.38,98096,5364,0.054681129,543.73,307.95,231.31,0,0
112_3847,0,1,1,0,1,0,0,1,1,1,0,0,2.1,129394,20996,0.162264093,22684.72,273452,27130,0.099213025,577.93,343.51,232.92,0,0
111_3847,0,1,1,0,1,0,0,1,1,0,5,26,2.1,94940,15469,0.162934485,23249.23,195140,21690,0.111150969,590.46,350.82,238.81,0,0
734_8689,0,0,0,0,0,0,0,0,0,1,0,0,2.1,1001225,182882,0.182658244,23517.19,2103664,297222,0.141287772,590.47,323.26,233.02,0,0
409_5473,1,0,0,0,0,0,0,0,0,0,4,30,2.1,1001225,182882,0.182658244,23517.19,2103664,297222,0.141287772,590.47,323.26,233.02,0,0
429_5520,1,0,0,0,0,0,0,0,0,0,5,33.5,2.3,17989,3173,0.176385569,22394.25,40558,2680,0.066078209,560.68,347.71,234.07,0,0
790_5523,0,0,0,0,1,0,0,0,0,0,0,0,2.1,985774,180918,0.183528882,23684.27,2054148,311769,0.151775335,593.7,326.5,234.65,0,0
737_8950,1,0,0,0,0,0,0,0,0,0,5,35,2.2,218088,44084,0.202138586,23342.86,486668,62675,0.128783894,572.05,318.66,230.96,0,0
644_7988,0,0,1,1,0,0,0,0,1,1,0,0,2.5,55509,10771,0.194040606,21065.86,138969,6281,0.04519713,523.91,315.1,218.58,0,0
183_5680,1,0,0,0,1,0,0,0,0,0,5,19,2.5,34073,7277,0.213570863,21925.57,85152,4311,0.050627114,543.91,305.54,225.98,0,0
1128_7613,1,0,0,1,1,0,0,0,0,1,0,0,2.1,1085371,205247,0.189103081,23794.43,2284773,332689,0.145611402,593.38,327.37,237,0,0
117_1853,0,0,0,0,0,0,0,0,0,1,5,24,2.2,289580,62812,0.216907245,24661.01,637891,57435,0.090038894,595.28,338.67,251.77,0,0
343_5733,1,1,0,0,1,0,0,0,0,1,5,33,2.2,289580,62812,0.216907245,24661.01,637891,57435,0.090038894,595.28,338.67,251.77,0,0
538_3806,0,1,1,1,1,0,0,0,0,0,4,30.5,2.1,1080302,204336,0.189147109,23806.91,2272710,332723,0.146399233,593.63,327.45,237.07,0,0
1003_7137,0,0,0,0,1,0,0,0,0,0,5,19,2.1,1041050,193436,0.185808559,23682.07,2185047,321813,0.147279669,592.54,325.78,235.17,0,0
836_5921,1,0,0,0,0,0,0,0,0,0,4,22,2.1,1031062,191861,0.186080953,23717.79,2160805,322743,0.14936239,593.26,326.2,235.45,0,0
118_798,1,0,0,0,1,0,0,0,0,0,0,0,2.1,1036485,193287,0.186483162,23731.29,2172526,324235,0.149243323,593.46,326.44,235.69,0,0
119_799,0,1,0,0,0,0,0,0,0,1,0,0,2.1,1052096,196731,0.18698959,23719.97,2210739,324550,0.146806113,592.82,326.12,235.73,0,0
75_542,1,0,1,0,1,0,0,0,0,0,0,0,2.1,971722,178356,0.183546323,23620.64,2031411,302946,0.149130826,592.32,325.47,234.06,0,0
124_832,0,1,0,0,1,0,0,0,0,0,5,30.5,2.1,1007151,184937,0.183623905,23612.88,2108109,315981,0.14988836,592.3,324.86,233.99,0,0
27_261,0,1,1,0,0,0,0,0,0,0,4,23,2.4,96989,21829,0.22506676,22790.84,235764,13842,0.058711254,557.95,318.91,235.77,0,0
90_8291,0,0,0,0,0,0,0,0,0,0,0,0,2.5,45467,8492,0.186772824,20881.83,113178,5485,0.048463482,523.32,317.84,216.95,0,0
134_895,0,0,0,0,0,0,0,0,0,0,3,15,2.1,795181,146973,0.184829617,23826.06,1641738,270921,0.16502085,595.95,328.07,234.95,0,0
58_903,0,0,0,0,0,0,0,0,0,1,4,14,2.1,204243,40815,0.19983549,24014.76,436764,68120,0.155965235,589.34,325.48,236.62,0,0
59_909,1,0,1,0,1,0,0,0,0,0,5,22,2.2,253780,49575,0.195346363,23524.29,553129,71413,0.129107315,579.11,325.11,233.73,0,0
141_924,0,1,1,0,0,0,0,0,0,0,0,0,2.1,1031108,191478,0.185701207,23690.66,2162052,321565,0.14873139,592.84,325.91,235.17,0,0
140_924,0,1,1,0,0,0,0,0,0,0,5,34,2.1,1032540,192434,0.186369535,23724.94,2164535,323248,0.149338311,593.28,326.32,235.58,0,0
142_926,0,1,1,0,0,0,0,0,0,0,5,34,2.1,1032058,192308,0.186334489,23723.93,2163431,323149,0.149368757,593.28,326.3,235.56,0,0
674_4786,0,1,1,0,1,0,0,0,0,0,3,23,2.1,1087445,206184,0.189604072,23816.62,2289562,333795,0.145789893,593.61,327.64,237.3,0,0
26_961,1,1,1,0,0,0,0,0,1,0,4,31,2.1,130279,21140,0.162267134,22660.26,275705,27208,0.098685189,577.41,343.18,232.7,0,0
1113_7528,1,0,1,1,1,0,0,0,0,0,5,28.5,2.1,1025732,189980,0.185214072,23673.44,2149850,320334,0.149002954,592.73,325.66,234.9,0,0
768_8974,1,1,1,0,1,0,0,0,0,0,4,29,2.1,736542,132318,0.179647596,23418.13,1542605,214184,0.138845654,589.38,324.64,232.11,0,0
156_1037,0,0,0,0,0,0,0,0,0,1,0,0,2.1,1024579,189081,0.184545067,23654.29,2146332,318827,0.148545053,592.6,325.41,234.61,0,0
309_8585,0,0,0,0,0,0,0,0,0,0,5,20,2.2,155473,34752,0.223524342,24587.18,346798,39310,0.113351288,590.62,340.19,252.02,0,0
902_6439,0,0,0,0,1,0,0,0,0,0,4,22,2.1,1068357,201201,0.188327497,23760.03,2248148,328365,0.146060224,593.04,326.7,236.44,0,0
295_7405,0,0,0,0,0,0,0,0,0,1,0,0,2.4,34309,6808,0.198431898,22105.42,81147,4382,0.054000764,554.38,308.57,225.49,0,0
1028_7215,0,0,0,0,1,0,0,0,0,0,4,21,2.1,1038133,191849,0.184801947,23619.83,2180399,318261,0.145964569,591.69,325.06,234.46,0,0
1311_8380,0,1,1,0,1,0,0,0,0,0,4,31,2.1,1026986,190167,0.185170002,23676.23,2152225,320367,0.148853861,592.78,325.72,234.94,0,0
242_6598,0,0,0,1,0,0,0,1,0,0,5,28,2.4,63947,13145,0.205560855,22562.29,150495,8565,0.05691219,560.01,313.69,230.65,0,0
356_4651,0,0,1,0,0,0,0,0,0,0,4,20,2.2,344215,63792,0.185326032,23071.14,751592,82352,0.109570086,580.85,316.97,231.93,0,0
236_7247,0,1,1,0,1,0,0,0,0,0,4,22.5,2.2,48274,8288,0.171686622,22128.96,107719,9428,0.087524021,558.39,338.11,228.97,0,0
188_1231,1,1,0,0,1,0,0,0,0,0,5,23,2.1,1046740,195198,0.186481839,23700.28,2198717,323063,0.146932507,592.64,325.88,235.44,0,0
514_6922,1,0,0,0,1,0,0,0,0,1,6,34,2.3,74069,17022,0.229812742,24282.27,170752,13039,0.07636221,579.02,345.83,253.74,0,0
346_5799,0,0,0,1,0,0,0,0,1,0,0,0,2.2,293588,63509,0.216320149,24608.88,647369,57943,0.089505367,594.6,338.19,251.27,0,0
91_8417,0,0,0,0,0,0,0,0,0,0,0,0,2.3,193598,43489,0.224635585,24427.26,438291,37520,0.085605226,587.69,345.18,255.31,0,0
213_6508,0,0,0,0,0,0,0,0,0,1,0,0,2.2,150647,33540,0.222639681,24675.45,334100,38616,0.115582161,592.7,341.84,252.91,0,0
212_6508,0,0,0,0,0,0,0,0,0,1,6,49.5,2.5,26716,5717,0.213991616,21818.74,67225,3191,0.04746746,540.85,304.29,224.65,0,0
655_4657,0,0,0,0,0,0,0,0,0,0,5,26.5,2.1,996289,182736,0.183416659,23646.64,2079208,315603,0.151790009,593.05,325.92,234.23,0,0
95_1404,1,0,0,0,0,0,0,0,1,0,5,20,2.2,222893,45291,0.203196152,23902.63,483487,70808,0.146452748,585.39,325.1,236.97,0,0
108_1580,0,0,1,0,0,0,0,0,0,0,5,38,2.1,215813,43468,0.201415114,24000.07,463994,70014,0.150894193,588.17,326.5,237.43,0,0
53_1507,0,0,1,0,1,0,0,0,1,1,5,34,2.2,149803,30305,0.202299019,23850.82,327769,40896,0.124770799,584.9,325.59,237.82,0,0
505_6636,0,0,1,0,0,0,0,0,0,0,5,27,2.1,68983,9137,0.132452923,21368.99,144824,7934,0.054783738,560.42,342.73,217.48,0,0
217_1523,0,1,1,0,0,0,0,0,0,0,5,20,2.1,1031894,191440,0.185522932,23690.38,2163084,321651,0.148700189,592.91,325.81,235.11,0,0
103_1527,0,0,0,0,0,0,0,0,0,0,4,31,2.3,144427,31497,0.218082492,23733.68,333136,25408,0.076269151,573.86,338.35,246.64,0,0
93_1543,0,0,0,0,0,0,0,0,0,1,3,18.5,2.3,238296,48267,0.202550609,23439.07,537608,38524,0.07165816,578.8,324.83,238.85,0,0
219_1552,1,0,1,1,1,0,0,0,0,0,5,27,2.1,937673,172126,0.183567192,23647.7,1955704,296849,0.151786262,592.82,325.84,234.07,0,0
77_1392,0,0,0,0,0,0,0,0,0,0,5,25,2.4,106881,23561,0.220441426,23004.02,255368,15283,0.059846966,563.86,320.65,237.99,0,0
452_6264,0,0,1,0,0,0,0,0,1,0,0,0,2.1,844951,153004,0.181080323,23517.69,1768217,252957,0.143057668,590.63,324.66,232.9,0,0
119_1648,0,1,0,0,0,0,0,0,0,1,0,0,2.1,878827,152824,0.173895431,23085.39,1839328,268978,0.146237104,586.11,316.79,226.74,0,0
116_1647,0,1,1,0,0,0,0,0,1,1,0,0,2.1,878827,152824,0.173895431,23085.39,1839328,268978,0.146237104,586.11,316.79,226.74,0,0
248_1698,0,1,1,0,0,0,0,0,0,0,5,37.5,2.1,1022389,187643,0.18353386,23585.11,2143822,315840,0.147325664,591.66,324.63,233.88,0,0
71_1792,0,0,0,0,0,0,0,0,0,0,5,50,2.2,149803,30305,0.202299019,23850.82,327769,40896,0.124770799,584.9,325.59,237.82,0,0
518_6947,0,0,1,0,0,0,0,1,1,0,4,21,2.2,137851,26555,0.192635527,23389.42,305352,27955,0.09155008,580.29,327.48,239.15,0,0
116_1842,1,0,0,0,0,0,0,0,0,0,5,20,2.5,72656,17232,0.237172429,22632.89,182786,10353,0.056640005,548.23,308.83,233.5,0,0
710_5015,1,0,0,0,1,0,0,0,0,0,0,0,2.1,991396,178267,0.179814121,23362.35,2082502,298261,0.143222431,588.86,321.43,231.16,0,0
128_2001,0,0,0,0,0,0,0,0,0,1,0,0,2.3,214192,43141,0.201412751,23208.98,488519,32536,0.066601299,575.16,323.17,237.69,0,0
217_5984,0,1,0,1,0,0,0,0,0,1,5,27,2.2,150287,30405,0.202312908,23846.69,328906,40917,0.124403325,584.82,325.55,237.79,0,0
325_5335,0,0,0,0,0,0,0,0,0,1,0,0,2.3,229717,45937,0.19997214,23216.02,520712,35430,0.068041451,576.08,323.2,237.18,0,0
324_5335,0,0,0,0,0,0,0,0,0,0,0,0,2.3,229717,45937,0.19997214,23216.02,520712,35430,0.068041451,576.08,323.2,237.18,0,0
652_4641,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1006268,184389,0.183240449,23592.2,2106587,315132,0.149593632,592.05,324.66,233.76,0,0
247_1694,0,0,1,0,0,0,0,0,0,0,4,28,2.1,1060885,199069,0.187644278,23736.4,2231163,326311,0.146251529,592.86,326.38,236.06,0,0
849_6062,1,1,1,0,0,0,0,0,0,0,5,55,2.1,1032001,190210,0.184311837,23579.6,2168986,313788,0.144670367,591.11,324.32,233.93,0,0
786_5488,0,0,0,0,0,0,0,0,0,0,0,0,2.1,969829,173440,0.17883565,23385.35,2027642,303089,0.149478557,589.98,321.92,230.94,0,0
920_6540,0,0,0,0,0,0,0,0,0,1,5,45,2.1,1053847,196893,0.186832624,23702.86,2215558,324209,0.146332888,592.46,326.03,235.57,0,0
41_1998,0,0,0,0,0,0,0,0,0,1,5,60,2.4,132087,33298,0.252091425,23975.58,314139,22317,0.0710418,578.3,322.45,248.12,0,0
457_6273,1,0,1,1,1,0,0,0,1,0,0,0,2.3,101211,20412,0.201677683,22959.01,234098,16703,0.07135046,564.3,332.16,237.46,0,0
456_6273,1,0,1,1,1,0,0,0,1,1,0,0,2.3,95167,19150,0.201225215,22904.66,220459,15695,0.071192376,563.36,331.29,236.78,0,0
503_6587,1,1,1,0,0,0,0,0,1,1,0,0,2.6,51559,10915,0.211699218,20870.47,134818,5535,0.041055349,514.1,307.3,216.75,0,0
1452_8928,0,0,0,0,0,0,0,0,0,1,1,5,2.1,1034764,192866,0.186386461,23723.19,2169824,323406,0.149047112,593.22,326.24,235.57,0,0
284_2049,0,1,0,0,0,0,0,0,0,0,5,36,2.1,1014755,187418,0.184692857,23675.49,2122542,319008,0.150295259,593.1,325.91,234.77,0,0
549_7199,1,0,1,0,0,0,0,0,0,1,4,24,2.1,215462,43287,0.200903176,24028.7,462268,69968,0.151358087,588.93,326.77,237.6,0,0
616_8393,0,0,0,0,0,0,0,0,0,1,4,20,2.3,144985,31447,0.2168983,23971.32,327734,32510,0.099196299,581.15,332.31,244.95,0,0
883_6341,0,0,0,0,0,0,0,0,0,1,0,0,2.1,1085437,202618,0.186669517,23688.31,2284754,329726,0.144315756,592.25,326.46,235.78,0,0
1208_7927,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1086403,202868,0.186733652,23690.27,2286965,329961,0.14427899,592.26,326.49,235.82,0,0
286_8037,1,0,1,1,1,0,0,0,1,0,5,29,2.1,138950,22651,0.163015473,22693.9,294216,29169,0.099141447,577.5,343.41,233.03,0,0
498_7565,0,0,0,0,0,0,0,0,0,1,5,37.25,2.3,19740,3845,0.194782168,23294.06,44427,3296,0.074189119,572.22,350.36,243.2,0,0
304_2156,0,0,0,0,0,0,0,0,0,1,3,14,2.1,1064864,199377,0.18723236,23733.25,2237749,327231,0.146232218,593.05,326.48,236.04,0,0
777_5466,0,0,0,0,0,0,0,0,0,1,0,0,2.1,1021418,189270,0.185301219,23686.18,2139479,320327,0.149721965,592.98,325.79,234.99,0,0
778_5467,1,0,1,1,1,0,0,0,1,0,5,44,2.1,1021418,189270,0.185301219,23686.18,2139479,320327,0.149721965,592.98,325.79,234.99,0,0
895_6404,0,0,0,0,1,0,0,0,0,0,5,31,2.1,1025231,189096,0.184442335,23652.31,2145759,319097,0.14871055,592.76,326.17,234.77,0,0
615_7774,0,0,0,0,0,0,0,0,0,1,0,0,2.1,209359,37813,0.180613205,23571.41,437593,64658,0.147758305,588.16,326.72,230.79,0,0
614_7774,0,0,0,0,0,0,0,0,0,1,0,0,2.2,257147,52441,0.203933937,23617.01,568280,74791,0.131609418,578.29,324.01,235.67,0,0
362_7972,0,0,0,0,0,0,0,0,0,1,4,39,2.2,149914,30347,0.202429393,23842.67,328183,40926,0.124704814,584.68,325.47,237.73,0,0
201_2747,0,0,0,0,0,0,0,0,0,1,2,13,2.1,209974,41871,0.199410403,24058.19,448128,69119,0.154239414,590.23,327.07,237.38,0,0
570_4054,0,0,0,0,0,0,0,0,0,1,3,12,2.1,1073130,202607,0.188800052,23806.16,2255677,331974,0.147172667,593.79,327.52,237,0,0
245_1683,0,0,1,0,0,0,0,1,0,0,4,20,2.1,1023512,188743,0.184407218,23644.6,2144320,318061,0.148327209,592.45,325.24,234.47,0,0
77_4450,0,0,0,0,0,0,0,1,0,1,5,32,2.4,131534,33167,0.252155336,23989.49,312707,22276,0.071236013,578.57,322.55,248.27,0,0
132_7300,0,0,0,0,0,0,0,1,0,1,5,33.5,2.4,141903,35507,0.250220221,23991.08,336239,23817,0.070833544,579,323.43,248.35,0,0
745_5317,0,1,1,0,0,0,0,0,0,1,3,16,2.1,1086057,205080,0.188829868,23774.3,2287241,331402,0.144891596,593.07,327.15,236.8,0,0
352_2566,0,1,1,0,0,0,0,1,0,0,5,38,2.1,1034589,191823,0.185409858,23688.3,2167096,322480,0.148807436,593.04,326.47,235.26,0,0
51_982,0,0,1,1,0,0,0,0,1,0,0,0,2.3,196906,41318,0.209836165,23062.06,460701,28702,0.062300711,568.57,321.16,237.3,0,0
49_982,0,0,1,1,0,0,0,0,1,0,0,0,2.3,209564,42107,0.200926686,23236.79,476687,32012,0.067155177,575.98,323.53,237.87,0,0
757_5373,1,0,1,0,0,0,0,1,1,1,0,0,2.1,1028715,190836,0.185509106,23691.13,2156056,321235,0.148991956,592.93,325.9,235.13,0,0
246_3395,0,0,0,0,0,0,0,0,0,0,4,20.5,2.2,217724,43984,0.202017233,23994.42,468988,70296,0.149888697,587.79,326.29,237.53,0,0
225_1587,0,0,0,0,0,0,0,0,0,1,0,0,2.1,1029162,190423,0.185027236,23667.85,2157131,319604,0.148161609,592.65,325.48,234.81,0,0
837_9504,0,0,0,0,0,0,0,0,0,1,0,0,2.2,213412,46876,0.219650254,24373.04,479171,42964,0.089663189,588.99,344.36,253.8,0,0
314_4195,0,1,1,0,1,0,0,0,0,0,0,0,2.2,225624,49070,0.217485728,24272.05,506637,45150,0.08911706,587.78,343.87,252.67,0,0
688_4826,0,0,0,0,0,0,0,0,0,1,4,30,2.1,1004062,185164,0.184414907,23691.95,2096751,315772,0.15060062,593.45,326.51,234.96,0,0
89_1340,0,0,0,0,0,0,0,0,0,1,5,30.5,2.2,257352,52485,0.20394246,23616.31,568771,74816,0.131539759,578.27,324.01,235.67,0,0
143_4324,0,0,0,0,0,0,0,0,0,1,5,36,2.2,154149,31420,0.203828763,23836.59,338728,41667,0.123010203,584.06,325.33,238.04,0,0
198_5697,0,1,0,0,0,0,0,0,0,0,5,20,2.5,18556,3170,0.170834232,19916.44,46283,2462,0.053194477,515.99,299.75,203.61,0,0
102_3261,0,0,0,0,0,0,0,0,0,1,0,0,2.2,135864,29417,0.216517989,24260.78,302620,32772,0.10829423,585.78,337.62,247.44,0,0
206_3261,0,0,0,0,0,0,0,0,0,1,5,43,2.3,145559,31566,0.216860517,23972.83,328997,32636,0.099198473,581.19,332.36,244.97,0,0
557_8002,0,0,0,0,0,0,0,0,0,1,0,0,2.4,90185,19873,0.220358153,22723.61,219053,13198,0.060250259,556.71,319.17,235.28,0,0
177_5539,0,1,1,0,1,0,0,0,0,0,4,20,2.3,40250,6352,0.157813665,20710.98,93299,6164,0.06606716,533.96,326.33,213.13,0,0
218_6823,0,0,0,0,0,0,0,0,0,1,4,28,2.1,83877,14033,0.167304505,22762.39,178904,18548,0.103675714,574.59,346.77,233.87,0,0
56_3107,0,0,0,0,0,0,0,0,0,0,0,0,2.4,140885,35044,0.248741882,24028.86,332402,23628,0.071082605,580.07,324.67,248.77,0,0
55_3107,0,0,0,0,0,0,0,0,0,1,0,0,2.4,121203,30426,0.25103339,24004.83,287279,20562,0.071575019,578.98,323.13,248.27,0,0
587_7631,0,0,0,0,0,0,0,0,0,1,5,30,2.6,41842,9882,0.236174179,22042.32,108262,5524,0.051024367,540.13,305.82,228.26,0,0
460_6287,1,1,1,0,1,0,0,0,1,0,4,25.5,2.3,115040,27527,0.239281989,24700.73,265316,24443,0.092127878,587.14,345.54,258.87,0,0
15_114,1,1,0,0,1,0,1,0,0,0,4,25,2.1,1006686,184786,0.183558726,23608.1,2107273,315817,0.149869998,592.25,324.81,233.94,0,0
34_634,1,0,0,1,1,0,0,0,0,0,5,36,2.4,114766,21812,0.190056288,21583.97,271716,18391,0.067684641,542.44,310.46,219.93,0,0
208_6391,0,0,0,0,0,0,0,0,0,1,5,31,2.2,155934,34863,0.223575359,24581.45,347930,39380,0.113183686,590.58,340.15,252.01,0,0
461_7328,0,0,0,0,0,0,0,0,0,1,0,0,2.4,72790,15826,0.217419975,22695.19,175778,11055,0.062891829,558.68,320.53,235.64,0,0
343_7833,0,0,0,0,0,0,0,0,0,1,4,32,2.3,28548,5179,0.181413759,21920,65414,3565,0.054499037,552.64,326.35,225.26,0,0
271_7833,0,0,0,0,0,0,0,0,0,1,0,0,2.4,17972,3383,0.188237258,21146.94,43377,2109,0.048620237,532.88,311.09,215.34,0,0
37_1238,1,1,0,0,1,0,0,0,0,0,5,35,2.1,134653,21943,0.162959607,22707.16,284816,28303,0.099372928,577.87,343.69,233.19,0,0
194_1306,0,1,0,0,1,0,0,0,0,1,2,6,2.1,1041019,192915,0.185313621,23643.53,2186671,319207,0.145978522,591.93,325.28,234.73,0,0
144_2358,1,0,1,0,0,0,0,0,1,0,0,0,2.2,286395,61927,0.216229334,24664.74,629791,56959,0.090441115,595.54,339.13,251.8,0,0
774_9006,0,0,0,0,0,0,0,0,0,0,0,0,2.3,117782,24571,0.208614219,22993.18,276172,19594,0.070948539,563.21,329.77,238.16,0,0
81_3002,0,0,0,0,0,0,0,0,0,0,0,0,2.1,101372,16058,0.158406661,22784.07,210971,21433,0.101592162,582.72,344.7,233.15,0,0
148_2452,0,0,1,0,0,0,0,0,1,0,5,20,2.2,282736,60999,0.21574543,24677.77,620780,56358,0.090785786,596,339.28,251.84,0,0
183_2500,1,1,1,0,1,0,0,0,0,0,4,20,2.4,97072,22467,0.231446761,23833.03,229381,16183,0.070550743,574.6,330.82,248.98,0,0
346_2531,0,0,0,0,0,0,0,0,0,0,5,28.5,2.1,1043675,194421,0.186285003,23714.42,2188004,325373,0.148707681,593.16,326.94,235.69,0,0
190_2590,0,0,0,0,0,0,0,0,0,1,0,0,2.1,556040,102455,0.184258327,23658.75,1157238,183330,0.158420308,592.85,327.94,234.39,0,0
358_2594,1,1,1,0,1,0,0,0,1,0,0,0,2.1,982130,178838,0.182091984,23611.78,2045690,311260,0.152154041,592.95,325.94,233.69,0,0
194_2603,1,1,1,0,1,0,0,0,1,1,5,41,2.3,123405,25978,0.210510109,23218.4,287097,20687,0.072055786,566.93,332.55,240.75,0,0
359_2610,0,1,0,0,0,0,0,0,0,0,4,20,2.1,1081517,204001,0.188624867,23778.93,2275777,331287,0.145570941,593.28,327.17,236.76,0,0
365_2651,0,0,0,0,1,0,0,0,0,0,5,33,2.1,1040936,192560,0.184987358,23614.08,2187809,318463,0.145562524,591.49,324.99,234.45,0,0
20_2663,0,0,0,0,0,0,0,0,0,0,0,0,2.4,18487,4344,0.234975929,23515.43,44647,2990,0.066969785,558.47,343.93,248.8,0,0
103_8652,0,0,0,0,0,0,0,0,0,1,0,0,2.4,18487,4344,0.234975929,23515.43,44647,2990,0.066969785,558.47,343.93,248.8,0,0
367_2683,0,1,1,0,1,0,0,0,0,0,4,18,2.1,993687,180707,0.181855051,23543.43,2077710,311750,0.150045001,591.74,324.13,233.05,0,0
366_4746,0,1,1,0,1,0,0,0,1,0,4,30,2.5,86987,20495,0.235609919,22449.82,221096,11543,0.052208091,546.63,310.44,232.62,0,0
286_3876,1,0,0,0,0,0,0,0,0,0,4,26,2.3,60270,14055,0.233200597,24159.37,141252,8754,0.061974344,574.2,346.55,253.89,0,0
673_8810,0,0,0,0,0,0,0,0,0,0,5,28,2.6,32206,8151,0.253089486,22554.88,83480,4394,0.052635362,542.36,311.5,234.38,0,0
321_7630,0,0,0,0,0,0,0,0,0,0,5,36,2.6,26796,6344,0.236751754,22160.27,69144,3376,0.048825639,538.98,296.92,226.39,0,0
612_7761,1,0,1,1,0,0,0,0,1,1,5,36,2.4,93214,18466,0.198103289,21635.89,225595,13464,0.059682174,538.51,312.76,222.68,0,0
739_5282,0,1,0,0,0,0,0,0,0,0,4,22.5,2.1,1049625,197121,0.187801358,23771.56,2203245,327508,0.148648017,593.6,326.99,236.35,0,0
